dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2022/09/07 22:36:23.75;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;78607000;292514760000000;8;0.000215;78607000;0
2022/09/07 22:36:24.754;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;7980000000;8;0.000000;78607000;78607000
2022/09/07 22:36:25.757;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;8010000000;8;0.000000;78607000;78607000
2022/09/07 22:36:26.759;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;8020000000;8;0.000000;78607000;78607000
2022/09/07 22:36:27.762;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;8010000000;8;0.000000;78607000;78607000
2022/09/07 22:36:28.765;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;7990000000;8;0.000000;78607000;78607000
2022/09/07 22:36:29.769;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;7990000000;8;0.000000;78607000;78607000
2022/09/07 22:36:30.772;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;8010000000;8;0.000000;78607000;78607000
2022/09/07 22:36:31.775;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;1.363281;128.000000;1.065063;0;8020000000;8;0.000000;78607000;78607000
2022/09/07 22:36:32.778;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.000000;128.000000;1.562500;1657000;8060000000;8;0.164467;80264000;78607000
2022/09/07 22:36:33.78;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.519531;128.000000;1.968384;4630000;8020000000;8;0.461845;84894000;80264000
2022/09/07 22:36:34.783;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.562500;128.000000;2.001953;3146000;8000000000;8;0.314600;88040000;84894000
2022/09/07 22:36:35.786;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.589844;128.000000;2.023315;2493000;8050000000;8;0.247752;90533000;88040000
2022/09/07 22:36:36.79;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.613281;128.000000;2.041626;1579000;8030000000;8;0.157310;92112000;90533000
2022/09/07 22:36:37.793;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.621094;128.000000;2.047729;2022000;8030000000;8;0.201445;94134000;92112000
2022/09/07 22:36:38.797;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.644531;128.000000;2.066040;2492000;8050000000;8;0.247652;96626000;94134000
2022/09/07 22:36:39.8;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.652344;128.000000;2.072144;2056000;8120000000;8;0.202562;98682000;96626000
2022/09/07 22:36:40.804;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.675781;128.000000;2.090454;2289000;8040000000;8;0.227761;100971000;98682000
2022/09/07 22:36:41.808;/newfibomiddleware-udptcp_client.1.f5n3ptzbi0nddo1t7rrindtdj;running;2.699219;128.000000;2.108765;1991000;8010000000;8;0.198851;102962000;100971000
