dateTime;duration;secondsSince;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 01:00:50.615;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.812500;64.000000;15.332031;36806277;138188100000000;8;0.000213;36806277;0
2021/04/09 01:00:51.619;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.757812;64.000000;15.246582;0;8030000000;8;0.000000;36806277;36806277
2021/04/09 01:00:52.63;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.757812;64.000000;15.246582;0;8050000000;8;0.000000;36806277;36806277
2021/04/09 01:00:53.633;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.757812;64.000000;15.246582;0;8000000000;8;0.000000;36806277;36806277
2021/04/09 01:00:54.636;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.757812;64.000000;15.246582;0;7990000000;8;0.000000;36806277;36806277
2021/04/09 01:00:55.639;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.757812;64.000000;15.246582;0;8000000000;8;0.000000;36806277;36806277
2021/04/09 01:00:56.643;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.757812;64.000000;15.246582;0;7990000000;8;0.000000;36806277;36806277
2021/04/09 01:00:57.652;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;9.757812;64.000000;15.246582;0;8040000000;8;0.000000;36806277;36806277
2021/04/09 01:00:58.655;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.136719;64.000000;18.963623;24664861;7980000000;8;2.472668;61471138;36806277
2021/04/09 01:00:59.658;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.046875;64.000000;18.823242;43175810;7980000000;8;4.328402;104646948;61471138
2021/04/09 01:01:00.662;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.214844;64.000000;19.085693;42847957;8010000000;8;4.279446;147494905;104646948
2021/04/09 01:01:01.666;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.199219;64.000000;19.061279;37941013;7990000000;8;3.798850;185435918;147494905
2021/04/09 01:01:02.669;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.105469;64.000000;18.914795;33367465;7990000000;8;3.340923;218803383;185435918
2021/04/09 01:01:03.672;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.230469;64.000000;19.110107;33829160;8000000000;8;3.382916;252632543;218803383
2021/04/09 01:01:04.675;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.355469;64.000000;19.305420;44147495;8020000000;8;4.403740;296780038;252632543
2021/04/09 01:01:05.678;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.000000;64.000000;18.750000;42750188;7980000000;8;4.285733;339530226;296780038
2021/04/09 01:01:06.681;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.000000;64.000000;18.750000;36337222;8020000000;8;3.624661;375867448;339530226
2021/04/09 01:01:07.685;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.000000;64.000000;18.750000;38012346;7960000000;8;3.820336;413879794;375867448
2021/04/09 01:01:08.687;/fibogrpc_client.1.n29yl1wjqeskmalk8zvi4bn0b;running;12.125000;64.000000;18.945312;44850070;7990000000;8;4.490620;458729864;413879794
