dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2022/09/08 01:27:30.651;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;51552000;374619730000000;8;0.000110;51552000;0
2022/09/08 01:27:31.655;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8010000000;8;0.000000;51552000;51552000
2022/09/08 01:27:32.658;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8000000000;8;0.000000;51552000;51552000
2022/09/08 01:27:33.661;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8010000000;8;0.000000;51552000;51552000
2022/09/08 01:27:34.663;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8040000000;8;0.000000;51552000;51552000
2022/09/08 01:27:35.666;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8060000000;8;0.000000;51552000;51552000
2022/09/08 01:27:36.669;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8020000000;8;0.000000;51552000;51552000
2022/09/08 01:27:37.673;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8020000000;8;0.000000;51552000;51552000
2022/09/08 01:27:38.675;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8010000000;8;0.000000;51552000;51552000
2022/09/08 01:27:39.678;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;1.335938;128.000000;1.043701;0;8020000000;8;0.000000;51552000;51552000
2022/09/08 01:27:40.681;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.507812;128.000000;1.959229;4503000;7990000000;8;0.450864;56055000;51552000
2022/09/08 01:27:41.684;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.535156;128.000000;1.980591;1647000;8020000000;8;0.164289;57702000;56055000
2022/09/08 01:27:42.686;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.546875;128.000000;1.989746;1678000;8080000000;8;0.166139;59380000;57702000
2022/09/08 01:27:43.689;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.578125;128.000000;2.014160;2012000;8060000000;8;0.199702;61392000;59380000
2022/09/08 01:27:44.693;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.582031;128.000000;2.017212;1762000;8040000000;8;0.175323;63154000;61392000
2022/09/08 01:27:45.696;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.601562;128.000000;2.032471;1836000;7990000000;8;0.183830;64990000;63154000
2022/09/08 01:27:46.699;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.613281;128.000000;2.041626;1628000;8060000000;8;0.161588;66618000;64990000
2022/09/08 01:27:47.703;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.660156;128.000000;2.078247;1980000;8020000000;8;0.197506;68598000;66618000
2022/09/08 01:27:48.705;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.667969;128.000000;2.084351;1809000;8010000000;8;0.180674;70407000;68598000
2022/09/08 01:27:49.708;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.671875;128.000000;2.087402;1313000;7970000000;8;0.131794;71720000;70407000
2022/09/08 01:27:50.715;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.691406;128.000000;2.102661;1958000;8050000000;8;0.194584;73678000;71720000
2022/09/08 01:27:51.721;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.714844;128.000000;2.120972;1965000;8030000000;8;0.195766;75643000;73678000
2022/09/08 01:27:52.723;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.726562;128.000000;2.130127;1776000;8010000000;8;0.177378;77419000;75643000
2022/09/08 01:27:53.727;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.746094;128.000000;2.145386;2246000;7970000000;8;0.225445;79665000;77419000
2022/09/08 01:27:54.73;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.757812;128.000000;2.154541;1687000;8030000000;8;0.168070;81352000;79665000
2022/09/08 01:27:55.733;/newfibomiddleware-udptcp_client.1.285d7rlkvqxblwmrimljgm133;running;2.773438;128.000000;2.166748;1887000;8040000000;8;0.187761;83239000;81352000
