dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2022/09/05 03:24:36.974;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;29822000;178758830000000;8;0.000133;29822000;0
2022/09/05 03:24:37.977;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;8000000000;8;0.000000;29822000;29822000
2022/09/05 03:24:38.98;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;7970000000;8;0.000000;29822000;29822000
2022/09/05 03:24:39.982;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;8040000000;8;0.000000;29822000;29822000
2022/09/05 03:24:40.985;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;8000000000;8;0.000000;29822000;29822000
2022/09/05 03:24:41.988;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;8010000000;8;0.000000;29822000;29822000
2022/09/05 03:24:42.991;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;8010000000;8;0.000000;29822000;29822000
2022/09/05 03:24:43.993;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;8000000000;8;0.000000;29822000;29822000
2022/09/05 03:24:44.995;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;8060000000;8;0.000000;29822000;29822000
2022/09/05 03:24:45.998;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;1.304688;1000.000000;0.130469;0;7980000000;8;0.000000;29822000;29822000
2022/09/05 03:24:47.001;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;2.796875;1000.000000;0.279687;5754000;8010000000;8;0.574682;35576000;29822000
2022/09/05 03:24:48.004;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;2.816406;1000.000000;0.281641;2107000;8000000000;8;0.210700;37683000;35576000
2022/09/05 03:24:49.006;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;2.824219;1000.000000;0.282422;2435000;8030000000;8;0.242590;40118000;37683000
2022/09/05 03:24:50.009;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;2.839844;1000.000000;0.283984;2023000;7960000000;8;0.203317;42141000;40118000
2022/09/05 03:24:51.012;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;2.847656;1000.000000;0.284766;2186000;8070000000;8;0.216704;44327000;42141000
2022/09/05 03:24:52.015;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;2.914062;1000.000000;0.291406;3020000;7980000000;8;0.302757;47347000;44327000
2022/09/05 03:24:53.019;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;2.996094;1000.000000;0.299609;4296000;7980000000;8;0.430677;51643000;47347000
2022/09/05 03:24:54.022;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.046875;1000.000000;0.304688;4168000;8000000000;8;0.416800;55811000;51643000
2022/09/05 03:24:55.025;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.117188;1000.000000;0.311719;4629000;8000000000;8;0.462900;60440000;55811000
2022/09/05 03:24:56.029;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.195312;1000.000000;0.319531;4143000;8010000000;8;0.413783;64583000;60440000
2022/09/05 03:24:57.032;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.273438;1000.000000;0.327344;4930000;8020000000;8;0.491771;69513000;64583000
2022/09/05 03:24:58.035;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.332031;1000.000000;0.333203;4333000;8000000000;8;0.433300;73846000;69513000
2022/09/05 03:24:59.039;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.414062;1000.000000;0.341406;4013000;8020000000;8;0.400299;77859000;73846000
2022/09/05 03:25:00.041;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.472656;1000.000000;0.347266;4449000;8000000000;8;0.444900;82308000;77859000
2022/09/05 03:25:01.044;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.531250;1000.000000;0.353125;4242000;8000000000;8;0.424200;86550000;82308000
2022/09/05 03:25:02.047;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.597656;1000.000000;0.359766;4976000;7990000000;8;0.498223;91526000;86550000
2022/09/05 03:25:03.051;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.679688;1000.000000;0.367969;4286000;8090000000;8;0.423832;95812000;91526000
2022/09/05 03:25:04.054;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.742188;1000.000000;0.374219;5162000;8020000000;8;0.514913;100974000;95812000
2022/09/05 03:25:05.057;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.789062;1000.000000;0.378906;4885000;8080000000;8;0.483663;105859000;100974000
2022/09/05 03:25:06.06;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.855469;1000.000000;0.385547;3210000;8170000000;8;0.314321;109069000;105859000
2022/09/05 03:25:07.063;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;3.953125;1000.000000;0.395313;5661000;8180000000;8;0.553643;114730000;109069000
2022/09/05 03:25:08.065;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;4.007812;1000.000000;0.400781;4385000;8070000000;8;0.434696;119115000;114730000
2022/09/05 03:25:09.067;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;4.082031;1000.000000;0.408203;4301000;8210000000;8;0.419099;123416000;119115000
2022/09/05 03:25:10.07;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;4.144531;1000.000000;0.414453;4816000;8190000000;8;0.470427;128232000;123416000
2022/09/05 03:25:11.073;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;4.218750;1000.000000;0.421875;5835000;7990000000;8;0.584230;134067000;128232000
2022/09/05 03:25:12.077;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;68.515625;1000.000000;6.851562;1087550000;8020000000;8;108.483791;1221617000;134067000
2022/09/05 03:25:13.08;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;123.843750;1000.000000;12.384375;1307413000;7950000000;8;131.563572;2529030000;1221617000
2022/09/05 03:25:14.082;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;55.644531;1000.000000;5.564453;1294900000;8000000000;8;129.490000;3823930000;2529030000
2022/09/05 03:25:15.086;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;110.414062;1000.000000;11.041406;2111718000;8140000000;8;207.539853;5935648000;3823930000
2022/09/05 03:25:16.088;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;133.218750;1000.000000;13.321875;2000415000;8040000000;8;199.046269;7936063000;5935648000
2022/09/05 03:25:17.09;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;115.738281;1000.000000;11.573828;1983060000;8130000000;8;195.135055;9919123000;7936063000
2022/09/05 03:25:18.093;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;124.250000;1000.000000;12.425000;1690113000;8030000000;8;168.379875;11609236000;9919123000
2022/09/05 03:25:19.096;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;164.027344;1000.000000;16.402734;1297363000;8010000000;8;129.574332;12906599000;11609236000
2022/09/05 03:25:20.099;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;50.187500;1000.000000;5.018750;211179000;8040000000;8;21.012836;13117778000;12906599000
2022/09/05 03:25:21.102;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;50.269531;1000.000000;5.026953;4249000;8080000000;8;0.420693;13122027000;13117778000
2022/09/05 03:25:22.105;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;50.347656;1000.000000;5.034766;4137000;7970000000;8;0.415257;13126164000;13122027000
2022/09/05 03:25:23.108;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;50.406250;1000.000000;5.040625;4177000;8010000000;8;0.417179;13130341000;13126164000
2022/09/05 03:25:24.111;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;50.460938;1000.000000;5.046094;4382000;8110000000;8;0.432256;13134723000;13130341000
2022/09/05 03:25:25.114;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;51.062500;1000.000000;5.106250;7532000;8030000000;8;0.750386;13142255000;13134723000
2022/09/05 03:25:26.117;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;51.078125;1000.000000;5.107813;4109000;8020000000;8;0.409875;13146364000;13142255000
2022/09/05 03:25:27.12;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;51.097656;1000.000000;5.109766;4492000;8050000000;8;0.446410;13150856000;13146364000
2022/09/05 03:25:28.124;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;51.113281;1000.000000;5.111328;3799000;8040000000;8;0.378010;13154655000;13150856000
2022/09/05 03:25:29.127;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;51.164062;1000.000000;5.116406;4280000;7990000000;8;0.428536;13158935000;13154655000
2022/09/05 03:25:30.13;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;51.222656;1000.000000;5.122266;4392000;8010000000;8;0.438652;13163327000;13158935000
2022/09/05 03:25:31.133;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;51.261719;1000.000000;5.126172;4190000;8010000000;8;0.418477;13167517000;13163327000
2022/09/05 03:25:32.136;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;59.484375;1000.000000;5.948437;52360000;8060000000;8;5.197022;13219877000;13167517000
2022/09/05 03:25:33.139;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;57.582031;1000.000000;5.758203;634377000;8030000000;8;63.200697;13854254000;13219877000
2022/09/05 03:25:34.142;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;57.632812;1000.000000;5.763281;4556000;8030000000;8;0.453898;13858810000;13854254000
2022/09/05 03:25:35.146;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;57.671875;1000.000000;5.767187;4376000;8000000000;8;0.437600;13863186000;13858810000
2022/09/05 03:25:36.147;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;57.703125;1000.000000;5.770313;4222000;7970000000;8;0.423789;13867408000;13863186000
2022/09/05 03:25:37.151;/newfibomiddleware-udptcp_client.1.ybrqdush2srcmnbxnx90dulxl;running;57.750000;1000.000000;5.775000;3491000;8070000000;8;0.346072;13870899000;13867408000
