120,144186
122,69744
114,583227
119,664239
123,598553
119,549735
115,549688
121,13897
118,97268
116,705897
119,92112
121,236202
138,53629
122,679345
126,961722
121,938312
121,753584
115,624484
118,290837
117,965808
121,847597
120,757854
116,484596
113,28478
120,768615
128,762413
142,457823
117,177803
125,9987
118,329259
119,645127
125,07279
116,867825
120,0126
118,355759
122,040649
119,216544
120,674919
118,756218
136,812218
125,120326
123,357872
128,157188
120,396393
118,661179
117,825924
118,375311
119,703128
124,703886
118,491645
116,945947
116,95973
136,270283
122,961647
121,78127
124,106541
119,446911
117,61196
118,786661
112,386185
118,360088
120,040469
115,330768
123,130356
120,180617
117,195315
140,192372
127,152101
115,543966
125,216815
120,171377
117,70412
122,758375
117,406537
115,211699
123,497891
118,20661
116,184939
113,185639
131,996373
127,056253
121,631736
122,427454
117,557789
118,856181
118,090562
114,88355
122,024695
127,358722
118,871965
120,883826
119,509743
116,308357
134,201013
126,427007
125,981082
124,279671
120,975969
110,628103
115,125579
115,106854
116,429503
116,227347
117,302627
117,361766
113,662658
118,883227
138,405725
123,578131
115,315013
124,732151
118,911466
112,752798
121,179695
120,24396
113,93366
119,965033
118,229057
116,411369
118,471276
133,997986
136,286995
118,170072
124,135627
113,562135
121,596866
126,437418
114,516378
117,350999
118,767727
113,679183
117,468421
115,240499
116,293989
139,720902
127,732264
115,167467
126,898471
118,308044
112,773483
114,34306
115,108176
115,869201
122,838186
121,91753
115,613182
118,049185
115,01032
138,837273
123,835682
117,857679
123,811594
115,063457
121,247015
116,351675
116,279657
114,614207
115,503795
119,108561
111,353716
118,10759
133,415716
131,966483
119,495819
124,560157
122,067793
123,021034
117,368219
121,031627
120,572119
116,736006
114,078187
111,671232
121,436382
116,023042
141,568723
129,222277
125,423961
126,583119
116,39552
117,350818
118,6982
118,618335
117,655489
121,076961
118,465597
114,919779
117,525382
119,731928
141,755797
123,856362
119,031687
122,537128
119,309898
111,662015
117,730366
114,672123
114,043433
118,245589
113,885223
116,977548
118,966449
127,700767
137,180482
118,338299
123,505667
117,767392
120,394106
117,484394
116,191403
117,509216
118,735429
116,035494
112,67497
123,913529
119,051441
143,376766
131,825901
116,195863
130,067585
133,058373
115,532704
116,914336
115,380961
117,601758
115,230734
116,716764
117,527284
120,534453
128,581621
127,024267
118,766472
131,877952
115,962305
123,948269
114,756774
117,156579
112,207509
116,313042
118,385688
115,686329
118,538557
119,508955
137,23888
127,39914
123,829942
126,598203
117,837627
115,557064
120,201176
121,721031
115,367146
118,454714
113,48294
117,629362
117,680067
116,420951
138,215757
119,96428
126,063213
116,382514
116,851683
116,653302
117,868153
119,87338
106,636735
118,007721
125,042184
120,387519
116,003998
123,75669
140,776201
122,483739
137,22165
121,987358
117,931259
121,493329
115,239584
120,459262
118,160877
114,928724
114,796832
120,713663
115,805965
134,293572
130,694843
120,561298
127,831438
119,011607
118,265946
118,882673
118,509296
114,584433
121,840395
122,599344
117,281034
120,270561
120,479507
137,934097
126,251727
123,416753
115,724792
120,368484
119,850923
118,108637
115,045443
114,192497
117,035762
120,222768
117,331082
115,932324
134,448166
129,584503
124,279303
121,887463
