dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 11:13:34.018;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.601562;64.000000;8.752441;39275621;432355180000000;8;0.000073;39275621;0
2021/04/09 11:13:35.022;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8070000000;8;0.000000;39275621;39275621
2021/04/09 11:13:36.025;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8100000000;8;0.000000;39275621;39275621
2021/04/09 11:13:37.035;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8090000000;8;0.000000;39275621;39275621
2021/04/09 11:13:38.045;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8060000000;8;0.000000;39275621;39275621
2021/04/09 11:13:39.052;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8050000000;8;0.000000;39275621;39275621
2021/04/09 11:13:40.06;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8070000000;8;0.000000;39275621;39275621
2021/04/09 11:13:41.064;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8000000000;8;0.000000;39275621;39275621
2021/04/09 11:13:42.073;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8070000000;8;0.000000;39275621;39275621
2021/04/09 11:13:43.081;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8060000000;8;0.000000;39275621;39275621
2021/04/09 11:13:44.09;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.585938;64.000000;8.728027;0;8080000000;8;0.000000;39275621;39275621
2021/04/09 11:13:45.098;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.570312;64.000000;8.703613;0;8020000000;8;0.000000;39275621;39275621
2021/04/09 11:13:46.107;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.570312;64.000000;8.703613;0;8090000000;8;0.000000;39275621;39275621
2021/04/09 11:13:47.116;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.570312;64.000000;8.703613;0;8030000000;8;0.000000;39275621;39275621
2021/04/09 11:13:48.125;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.570312;64.000000;8.703613;0;8070000000;8;0.000000;39275621;39275621
2021/04/09 11:13:49.127;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.925781;64.000000;9.259033;10558725;8000000000;8;1.055872;49834346;39275621
2021/04/09 11:13:50.131;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.835938;64.000000;9.118652;3212160;8010000000;8;0.320815;53046506;49834346
2021/04/09 11:13:51.135;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.835938;64.000000;9.118652;3041460;8000000000;8;0.304146;56087966;53046506
2021/04/09 11:13:52.138;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.835938;64.000000;9.118652;2912678;8010000000;8;0.290904;59000644;56087966
2021/04/09 11:13:53.138;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.835938;64.000000;9.118652;5810673;8030000000;8;0.578896;64811317;59000644
2021/04/09 11:13:54.146;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.835938;64.000000;9.118652;3672904;8030000000;8;0.365918;68484221;64811317
2021/04/09 11:13:55.149;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.835938;64.000000;9.118652;2648215;8030000000;8;0.263832;71132436;68484221
2021/04/09 11:13:56.153;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.722656;64.000000;8.941650;3022929;8020000000;8;0.301539;74155365;71132436
2021/04/09 11:13:57.156;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.722656;64.000000;8.941650;3356731;8030000000;8;0.334419;77512096;74155365
2021/04/09 11:13:58.16;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.722656;64.000000;8.941650;4377136;8080000000;8;0.433380;81889232;77512096
2021/04/09 11:13:59.164;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.722656;64.000000;8.941650;4293003;7970000000;8;0.430916;86182235;81889232
2021/04/09 11:14:00.167;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;5.722656;64.000000;8.941650;4156243;8010000000;8;0.415105;90338478;86182235
2021/04/09 11:14:01.171;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;7.972656;64.000000;12.457275;4456499;8090000000;8;0.440692;94794977;90338478
2021/04/09 11:14:02.175;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;7.855469;64.000000;12.274170;4258696;8020000000;8;0.424808;99053673;94794977
2021/04/09 11:14:03.178;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;7.855469;64.000000;12.274170;4275271;8030000000;8;0.425930;103328944;99053673
2021/04/09 11:14:04.182;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;7.980469;64.000000;12.469482;2907961;8060000000;8;0.288631;106236905;103328944
2021/04/09 11:14:05.186;/fibormq_client.1.s5ub75iwgqf18nj3rxp5dfmkg;running;7.750000;64.000000;12.109375;2895290;8030000000;8;0.288447;109132195;106236905
