dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 03:31:38.939;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;43807151;210415450000000;8;0.000167;43807151;0
2021/04/09 03:31:39.948;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8060000000;8;0.000000;43807151;43807151
2021/04/09 03:31:40.956;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8040000000;8;0.000000;43807151;43807151
2021/04/09 03:31:41.96;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8020000000;8;0.000000;43807151;43807151
2021/04/09 03:31:42.964;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8000000000;8;0.000000;43807151;43807151
2021/04/09 03:31:43.973;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8060000000;8;0.000000;43807151;43807151
2021/04/09 03:31:44.982;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8070000000;8;0.000000;43807151;43807151
2021/04/09 03:31:45.99;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8020000000;8;0.000000;43807151;43807151
2021/04/09 03:31:46.998;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8010000000;8;0.000000;43807151;43807151
2021/04/09 03:31:48.006;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8050000000;8;0.000000;43807151;43807151
2021/04/09 03:31:49.009;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8010000000;8;0.000000;43807151;43807151
2021/04/09 03:31:50.019;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8030000000;8;0.000000;43807151;43807151
2021/04/09 03:31:51.027;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8070000000;8;0.000000;43807151;43807151
2021/04/09 03:31:52.035;/fibomiddleware-udp_client.1.o0iqo00ek6p6bkmcoozmprmc7;running;9.746094;64.000000;15.228271;0;8020000000;8;0.000000;43807151;43807151
