dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 08:59:25.516;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;49778317;367898920000000;8;0.000108;49778317;0
2021/04/09 08:59:26.521;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;0;8210000000;8;0.000000;49778317;49778317
2021/04/09 08:59:27.53;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;0;8010000000;8;0.000000;49778317;49778317
2021/04/09 08:59:28.538;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;0;8020000000;8;0.000000;49778317;49778317
2021/04/09 08:59:29.546;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;0;8030000000;8;0.000000;49778317;49778317
2021/04/09 08:59:30.556;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;0;8020000000;8;0.000000;49778317;49778317
2021/04/09 08:59:31.565;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;0;8050000000;8;0.000000;49778317;49778317
2021/04/09 08:59:32.574;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;7.609375;64.000000;11.889648;0;8080000000;8;0.000000;49778317;49778317
2021/04/09 08:59:33.582;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;13.457031;64.000000;21.026611;88917464;8080000000;8;8.803709;138695781;49778317
2021/04/09 08:59:34.585;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;14.593750;64.000000;22.802734;60751363;8000000000;8;6.075136;199447144;138695781
2021/04/09 08:59:35.588;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;14.429688;64.000000;22.546387;13501444;8050000000;8;1.341758;212948588;199447144
2021/04/09 08:59:36.592;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;14.429688;64.000000;22.546387;3495543;8010000000;8;0.349118;216444131;212948588
2021/04/09 08:59:37.594;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;14.429688;64.000000;22.546387;2851315;8010000000;8;0.284776;219295446;216444131
2021/04/09 08:59:38.598;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;14.554688;64.000000;22.741699;3024083;8000000000;8;0.302408;222319529;219295446
2021/04/09 08:59:39.602;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;14.480469;64.000000;22.625732;2621670;8090000000;8;0.259250;224941199;222319529
2021/04/09 08:59:40.606;/fibomiddleware-http2_client.1.3x6pgi05b7cez40cb0sxleqdl;running;14.484375;64.000000;22.631836;32885582;8010000000;8;3.284453;257826781;224941199
