dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 06:46:02.994;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;53730257;303808300000000;8;0.000141;53730257;0
2021/04/09 06:46:04.003;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8040000000;8;0.000000;53730257;53730257
2021/04/09 06:46:05.007;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8040000000;8;0.000000;53730257;53730257
2021/04/09 06:46:06.016;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8050000000;8;0.000000;53730257;53730257
2021/04/09 06:46:07.025;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8060000000;8;0.000000;53730257;53730257
2021/04/09 06:46:08.033;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8070000000;8;0.000000;53730257;53730257
2021/04/09 06:46:09.041;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8050000000;8;0.000000;53730257;53730257
2021/04/09 06:46:10.049;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8040000000;8;0.000000;53730257;53730257
2021/04/09 06:46:11.058;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8030000000;8;0.000000;53730257;53730257
2021/04/09 06:46:12.067;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;9.589844;64.000000;14.984131;0;8060000000;8;0.000000;53730257;53730257
2021/04/09 06:46:13.075;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.457031;64.000000;21.026611;95728550;8030000000;8;9.537091;149458807;53730257
2021/04/09 06:46:14.078;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.460938;64.000000;21.032715;11214880;8000000000;8;1.121488;160673687;149458807
2021/04/09 06:46:15.081;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.460938;64.000000;21.032715;1989462;8050000000;8;0.197711;162663149;160673687
2021/04/09 06:46:16.086;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.460938;64.000000;21.032715;3532106;8010000000;8;0.352770;166195255;162663149
2021/04/09 06:46:17.089;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.421875;64.000000;20.971680;2235720;8040000000;8;0.222460;168430975;166195255
2021/04/09 06:46:18.092;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.421875;64.000000;20.971680;2650715;8040000000;8;0.263753;171081690;168430975
2021/04/09 06:46:19.096;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.359375;64.000000;20.874023;2140994;8020000000;8;0.213565;173222684;171081690
2021/04/09 06:46:20.1;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.359375;64.000000;20.874023;3212666;8120000000;8;0.316519;176435350;173222684
2021/04/09 06:46:21.104;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.359375;64.000000;20.874023;2309019;8040000000;8;0.229753;178744369;176435350
2021/04/09 06:46:22.107;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.363281;64.000000;20.880127;2374269;8020000000;8;0.236835;181118638;178744369
2021/04/09 06:46:23.111;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.363281;64.000000;20.880127;3006985;8030000000;8;0.299575;184125623;181118638
2021/04/09 06:46:24.114;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.296875;64.000000;20.776367;3020009;8010000000;8;0.301624;187145632;184125623
2021/04/09 06:46:25.117;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.421875;64.000000;20.971680;2614630;8030000000;8;0.260486;189760262;187145632
2021/04/09 06:46:26.121;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;2645387;8110000000;8;0.260951;192405649;189760262
2021/04/09 06:46:27.125;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;3375141;8030000000;8;0.336253;195780790;192405649
2021/04/09 06:46:28.128;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;1995406;8030000000;8;0.198795;197776196;195780790
2021/04/09 06:46:29.131;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;2976320;8040000000;8;0.296151;200752516;197776196
2021/04/09 06:46:30.134;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;1894867;8030000000;8;0.188779;202647383;200752516
2021/04/09 06:46:31.136;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;3188913;8030000000;8;0.317700;205836296;202647383
2021/04/09 06:46:32.14;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;2269388;8060000000;8;0.225249;208105684;205836296
2021/04/09 06:46:33.139;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;3111214;7990000000;8;0.311511;211216898;208105684
2021/04/09 06:46:34.147;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;2267939;8030000000;8;0.225947;213484837;211216898
2021/04/09 06:46:35.151;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.199219;64.000000;20.623779;2923414;8030000000;8;0.291249;216408251;213484837
2021/04/09 06:46:36.155;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.203125;64.000000;20.629883;1878416;8020000000;8;0.187373;218286667;216408251
2021/04/09 06:46:37.159;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.203125;64.000000;20.629883;2759624;8040000000;8;0.274589;221046291;218286667
2021/04/09 06:46:38.163;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.203125;64.000000;20.629883;2585951;8010000000;8;0.258272;223632242;221046291
2021/04/09 06:46:39.166;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.203125;64.000000;20.629883;2093841;8060000000;8;0.207825;225726083;223632242
2021/04/09 06:46:40.171;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.203125;64.000000;20.629883;3234557;8030000000;8;0.322247;228960640;225726083
2021/04/09 06:46:41.174;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.203125;64.000000;20.629883;2355584;8060000000;8;0.233805;231316224;228960640
2021/04/09 06:46:42.177;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.203125;64.000000;20.629883;1832242;8060000000;8;0.181860;233148466;231316224
2021/04/09 06:46:43.181;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;2114367;8020000000;8;0.210909;235262833;233148466
2021/04/09 06:46:44.184;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;3209993;8040000000;8;0.319402;238472826;235262833
2021/04/09 06:46:45.188;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;2835406;8020000000;8;0.282834;241308232;238472826
2021/04/09 06:46:46.192;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;3002513;7990000000;8;0.300627;244310745;241308232
2021/04/09 06:46:47.196;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;3103701;8020000000;8;0.309596;247414446;244310745
2021/04/09 06:46:48.199;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;1549977;8060000000;8;0.153844;248964423;247414446
2021/04/09 06:46:49.201;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;2960312;8020000000;8;0.295293;251924735;248964423
2021/04/09 06:46:50.205;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;1948257;7980000000;8;0.195314;253872992;251924735
2021/04/09 06:46:51.209;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;2095915;8000000000;8;0.209591;255968907;253872992
2021/04/09 06:46:52.212;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;3555987;8030000000;8;0.354270;259524894;255968907
2021/04/09 06:46:53.215;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.328125;64.000000;20.825195;2550039;8070000000;8;0.252792;262074933;259524894
2021/04/09 06:46:54.218;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2173386;8080000000;8;0.215187;264248319;262074933
2021/04/09 06:46:55.221;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;1982401;8050000000;8;0.197009;266230720;264248319
2021/04/09 06:46:56.224;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3082326;8020000000;8;0.307464;269313046;266230720
2021/04/09 06:46:57.229;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2551502;8110000000;8;0.251689;271864548;269313046
2021/04/09 06:46:58.232;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;1842551;8000000000;8;0.184255;273707099;271864548
2021/04/09 06:46:59.235;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2530245;8040000000;8;0.251766;276237344;273707099
2021/04/09 06:47:00.239;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3582224;8050000000;8;0.355997;279819568;276237344
2021/04/09 06:47:01.235;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2481168;8000000000;8;0.248117;282300736;279819568
2021/04/09 06:47:02.246;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3143770;8040000000;8;0.312813;285444506;282300736
2021/04/09 06:47:03.25;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2337404;8050000000;8;0.232289;287781910;285444506
2021/04/09 06:47:04.253;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2957695;8020000000;8;0.295032;290739605;287781910
2021/04/09 06:47:05.256;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2350556;8040000000;8;0.233886;293090161;290739605
2021/04/09 06:47:06.26;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3076184;8030000000;8;0.306469;296166345;293090161
2021/04/09 06:47:07.264;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2520169;8030000000;8;0.251075;298686514;296166345
2021/04/09 06:47:08.267;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3040542;8010000000;8;0.303675;301727056;298686514
2021/04/09 06:47:09.271;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3245952;8030000000;8;0.323383;304973008;301727056
2021/04/09 06:47:10.274;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2853220;8040000000;8;0.283902;307826228;304973008
2021/04/09 06:47:11.278;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3056087;7990000000;8;0.305991;310882315;307826228
2021/04/09 06:47:12.281;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2067381;8000000000;8;0.206738;312949696;310882315
2021/04/09 06:47:13.285;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2032898;8010000000;8;0.203036;314982594;312949696
2021/04/09 06:47:14.289;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3341890;8030000000;8;0.332940;318324484;314982594
2021/04/09 06:47:15.285;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2416449;8000000000;8;0.241645;320740933;318324484
2021/04/09 06:47:16.297;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2356923;8040000000;8;0.234520;323097856;320740933
2021/04/09 06:47:17.302;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3551290;8060000000;8;0.352485;326649146;323097856
2021/04/09 06:47:18.305;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;3595273;8020000000;8;0.358631;330244419;326649146
2021/04/09 06:47:19.308;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2127511;8020000000;8;0.212221;332371930;330244419
2021/04/09 06:47:20.312;/fibomiddleware-rpc_client.1.hgt94juu3p3nzg492c0d9n0j2;running;13.207031;64.000000;20.635986;2160006;8100000000;8;0.213334;334531936;332371930
