dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 04:30:50.031;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;49146910;238834680000000;8;0.000165;49146910;0
2021/04/09 04:30:51.035;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;7980000000;8;0.000000;49146910;49146910
2021/04/09 04:30:52.044;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8090000000;8;0.000000;49146910;49146910
2021/04/09 04:30:53.052;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8060000000;8;0.000000;49146910;49146910
2021/04/09 04:30:54.055;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8020000000;8;0.000000;49146910;49146910
2021/04/09 04:30:55.064;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8010000000;8;0.000000;49146910;49146910
2021/04/09 04:30:56.072;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8060000000;8;0.000000;49146910;49146910
2021/04/09 04:30:57.08;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8060000000;8;0.000000;49146910;49146910
2021/04/09 04:30:58.091;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8060000000;8;0.000000;49146910;49146910
2021/04/09 04:30:59.097;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8010000000;8;0.000000;49146910;49146910
2021/04/09 04:31:00.101;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8010000000;8;0.000000;49146910;49146910
2021/04/09 04:31:01.105;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;9.683594;64.000000;15.130615;0;8010000000;8;0.000000;49146910;49146910
2021/04/09 04:31:02.114;/fibomiddleware-tcp_client.1.xd0uc5w1awemrrx33wb9gauj9;running;15.492188;64.000000;24.206543;74259860;8050000000;8;7.379862;123406770;49146910
