dateTime;container_name;container_status;used_memory(MB);available_memory(MB);memory_usage(%);cpu_delta;system_cpu_delta;number_cpus;cpu_usage(%);total_cpu_usage;pre_total_cpu_usage
2021/04/09 07:30:35.405;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;54679736;325209790000000;8;0.000135;54679736;0
2021/04/09 07:30:36.409;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8020000000;8;0.000000;54679736;54679736
2021/04/09 07:30:37.412;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8000000000;8;0.000000;54679736;54679736
2021/04/09 07:30:38.421;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8040000000;8;0.000000;54679736;54679736
2021/04/09 07:30:39.429;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8030000000;8;0.000000;54679736;54679736
2021/04/09 07:30:40.432;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8040000000;8;0.000000;54679736;54679736
2021/04/09 07:30:41.442;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8060000000;8;0.000000;54679736;54679736
2021/04/09 07:30:42.451;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8030000000;8;0.000000;54679736;54679736
2021/04/09 07:30:43.459;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8000000000;8;0.000000;54679736;54679736
2021/04/09 07:30:44.461;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;11.785156;64.000000;18.414307;0;8020000000;8;0.000000;54679736;54679736
2021/04/09 07:30:45.47;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.210938;64.000000;23.767090;91840965;8050000000;8;9.127052;146520701;54679736
2021/04/09 07:30:46.474;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.554688;64.000000;24.304199;13385845;8010000000;8;1.336913;159906546;146520701
2021/04/09 07:30:47.476;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.554688;64.000000;24.304199;2877969;8070000000;8;0.285301;162784515;159906546
2021/04/09 07:30:48.48;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.554688;64.000000;24.304199;2640897;8060000000;8;0.262124;165425412;162784515
2021/04/09 07:30:49.484;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.464844;64.000000;24.163818;2702964;8020000000;8;0.269622;168128376;165425412
2021/04/09 07:30:50.487;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.464844;64.000000;24.163818;3302617;8000000000;8;0.330262;171430993;168128376
2021/04/09 07:30:51.491;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.394531;64.000000;24.053955;2406333;8060000000;8;0.238842;173837326;171430993
2021/04/09 07:30:52.494;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.394531;64.000000;24.053955;2691881;8040000000;8;0.267849;176529207;173837326
2021/04/09 07:30:53.498;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.394531;64.000000;24.053955;2109904;8010000000;8;0.210727;178639111;176529207
2021/04/09 07:30:54.5;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.394531;64.000000;24.053955;3400565;8070000000;8;0.337107;182039676;178639111
2021/04/09 07:30:55.504;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.292969;64.000000;23.895264;3041691;8030000000;8;0.303033;185081367;182039676
2021/04/09 07:30:56.509;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;2250631;8050000000;8;0.223665;187331998;185081367
2021/04/09 07:30:57.512;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;3226501;8010000000;8;0.322247;190558499;187331998
2021/04/09 07:30:58.519;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;4352371;8070000000;8;0.431462;194910870;190558499
2021/04/09 07:30:59.523;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;3074149;8000000000;8;0.307415;197985019;194910870
2021/04/09 07:31:00.526;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;2741979;8090000000;8;0.271147;200726998;197985019
2021/04/09 07:31:01.53;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;3074401;8050000000;8;0.305531;203801399;200726998
2021/04/09 07:31:02.533;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;2389558;8020000000;8;0.238360;206190957;203801399
2021/04/09 07:31:03.536;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;3377809;8050000000;8;0.335683;209568766;206190957
2021/04/09 07:31:04.54;/fibomiddleware-http_client.1.k7hljx0lqrsdl2zwhy4pq0jec;running;15.296875;64.000000;23.901367;3165296;8050000000;8;0.314564;212734062;209568766
